model,trait,component,retained,trait_loading,trait_weight,supported_consensus_axis
Llama,judgmental,C1,True,0.8163037959141868,0.0047681202131302,True
Gemma,judgmental,C1,True,0.8803931554801603,0.0082466009496599,True
Qwen,libertarian,C1,True,0.9265647650308534,0.0107787118503474,True
Llama,libertarian,C1,True,0.8812562605862007,0.0047048187210482,True
Gemma,libertarian,C1,True,0.9168398233316069,0.0100468255559911,True
Qwen,literal,C1,True,-0.8201905227992403,-0.001433644237558,True
Llama,literal,C1,True,0.386786045693164,-0.0009318050523483,True
Gemma,literal,C1,True,-0.1791371748251663,0.0018591580486677,True
Qwen,manic,C1,True,0.9055627330416112,0.0089614893070645,True
Llama,manic,C1,True,0.7825612434643089,0.005784039191047,True
Gemma,manic,C1,True,0.8560133995026358,0.007215345182482,True
Qwen,manipulative,C1,True,0.9657792595970242,0.0073907247435133,True
Llama,manipulative,C1,True,0.8396650495048735,0.0089910503506718,True
Gemma,manipulative,C1,True,0.9349594591956432,0.0089088863715661,True
Qwen,materialist,C1,True,-0.6607661638549481,-0.0030123913646654,True
Llama,materialist,C1,True,0.0514589414700421,-0.0024719355211382,True
Gemma,materialist,C1,True,-0.4225140461072186,-0.0076075747272933,True
Qwen,meditative,C1,True,0.1415277138613153,0.0017161575811747,True
Llama,meditative,C1,True,0.1738732147039461,0.0055777780503091,True
Gemma,meditative,C1,True,0.1889627451285125,0.005668878176843,True
Qwen,melancholic,C1,True,0.8836331921541821,0.0055213612006793,True
Llama,melancholic,C1,True,0.8894507914647598,0.0171783445404253,True
Gemma,melancholic,C1,True,0.8721231928267628,0.008667237112491,True
Qwen,melodramatic,C1,True,0.9558316761963448,0.0078550659395856,True
Llama,melodramatic,C1,True,0.8486636555999344,0.0133766061651504,True
Gemma,melodramatic,C1,True,0.9283389246113308,0.0096871991950846,True
Qwen,mercurial,C1,True,0.9692878077799432,0.0093240948406814,True
Llama,mercurial,C1,True,0.9412032656375786,0.0101170457280895,True
Gemma,mercurial,C1,True,0.9577138884031016,0.009112576410447,True
Qwen,metaphorical,C1,True,0.9250584421783886,0.0078816137989246,True
Llama,metaphorical,C1,True,0.6917199845742003,0.0149506390479176,True
Gemma,metaphorical,C1,True,0.8622541844591141,0.0051800059678192,True
Qwen,methodical,C1,True,-0.9123926583353325,-0.0079171973743157,True
Llama,methodical,C1,True,-0.7097625159650229,-0.0069073086746703,True
Gemma,methodical,C1,True,-0.8909385717972245,-0.0060779963162067,True
Qwen,meticulous,C1,True,-0.6567746374367666,-0.004892713567356,True
Llama,meticulous,C1,True,-0.4609407123364008,-0.0025440208405696,True
Gemma,meticulous,C1,True,-0.4935015816756994,-0.0026721644013201,True
Qwen,militant,C1,True,0.8908335693160968,0.0056224939442669,True
Llama,militant,C1,True,0.8546964927891108,0.0086924539444727,True
Gemma,militant,C1,True,0.9212526392503182,0.0075260254766837,True
Qwen,misanthropic,C1,True,0.9262592899849094,0.009007792987236,True
Llama,misanthropic,C1,True,0.9393880923188264,0.0101657888804077,True
Gemma,misanthropic,C1,True,0.9510905704339156,0.0102256252255161,True
Qwen,mischievous,C1,True,0.9186476965242942,0.0099328325212493,True
Llama,mischievous,C1,True,0.9020922870637558,0.0089134350342089,True
Gemma,mischievous,C1,True,0.8992406196001647,0.0106667608143466,True
Qwen,moderate,C1,True,-0.9488963667404784,-0.0074567535871007,True
Llama,moderate,C1,True,-0.9117308806647182,-0.0057108353460212,True
Gemma,moderate,C1,True,-0.964576500649387,-0.0082561465820901,True
Qwen,mystical,C1,True,0.8103106581440787,0.0056925764855791,True
Llama,mystical,C1,True,0.716997907219122,0.0126355461588709,True
Gemma,mystical,C1,True,0.8172126661653886,0.0084693603533068,True
Qwen,naive,C1,True,0.4014228258832411,0.0067335357115702,True
Llama,naive,C1,True,0.3537092162030638,-0.0013220545313807,True
Gemma,naive,C1,True,0.4413925819161401,0.0045872690278951,True
Qwen,narrative,C1,True,0.9515133172628474,0.0079480520187166,True
Llama,narrative,C1,True,0.8968418747734277,0.0161408049620439,True
Gemma,narrative,C1,True,0.9184895074623448,0.0051507054892774,True
Qwen,neurotic,C1,True,0.8107062724336187,0.0054163808390364,True
Llama,neurotic,C1,True,0.6617216725621435,0.0088978654972621,True
Gemma,neurotic,C1,True,0.7453902009032433,0.0064870245136909,True
Qwen,nihilistic,C1,True,0.8665304805381288,0.0099212065869234,True
Llama,nihilistic,C1,True,0.8933931554493173,0.0119286725245031,True
Gemma,nihilistic,C1,True,0.8846987037700361,0.0098135126747617,True
Qwen,nonchalant,C1,True,0.7850523152283274,0.0084484488180617,True
Llama,nonchalant,C1,True,0.6049218717615176,0.0043089395075386,True
Gemma,nonchalant,C1,True,0.7383834980098494,0.0088870100227088,True
Qwen,nostalgic,C1,True,0.8275998479994481,0.0116835230458471,True
Llama,nostalgic,C1,True,0.8916426767383017,0.0087488281972743,True
Gemma,nostalgic,C1,True,0.8451135788369932,0.0058706793333716,True
Qwen,nurturing,C1,True,-0.1849884032917659,-0.0045386413838362,True
Llama,nurturing,C1,True,-0.6058023782173729,-0.0044510613525172,True
Gemma,nurturing,C1,True,-0.6097489418104012,-0.0054326742766059,True
Qwen,obsessive,C1,True,0.9417501054749988,0.0085128943212245,True
Llama,obsessive,C1,True,0.951041366188979,0.0139395817059047,True
Gemma,obsessive,C1,True,0.9492657394761298,0.0060692905024277,True
Qwen,open_ended,C1,True,0.3743320781707849,0.0024061202098147,True
Llama,open_ended,C1,True,0.3401110469772422,0.0028285170118736,True
Gemma,open_ended,C1,True,0.0025605960922168,0.0016263179991719,True
Qwen,optimistic,C1,True,-0.0576722638318567,0.0005340069112767,True
Llama,optimistic,C1,True,-0.7231940540121269,-0.0078930060114425,True
Gemma,optimistic,C1,True,-0.667150158648328,-0.0087774483309287,True
Qwen,pacifist,C1,True,0.5247171832595658,0.0055624298706178,True
Llama,pacifist,C1,True,0.3568981807788574,-0.0030739078557549,True
Gemma,pacifist,C1,True,0.6055321706252093,0.0083517933257899,True
Qwen,paradoxical,C1,True,0.908632398728336,0.0068821069034822,True
Llama,paradoxical,C1,True,0.7348005762675724,0.0111799925590317,True
Gemma,paradoxical,C1,True,0.8725170842125692,0.0061032511897497,True
Qwen,paranoid,C1,True,0.7383211629938958,0.0042280314103069,True
Llama,paranoid,C1,True,0.905350902056876,0.0092014265743081,True
Gemma,paranoid,C1,True,0.9449900987725878,0.009302990935022,True
Qwen,passionate,C1,True,0.9237160883939708,0.0060449078666777,True
Llama,passionate,C1,True,0.8641837049146979,0.0099002195567588,True
Gemma,passionate,C1,True,0.9409807382046436,0.0064332673284661,True
Qwen,passive_aggressive,C1,True,0.9323900615735292,0.0106724844010558,True
Llama,passive_aggressive,C1,True,0.8844112802854412,0.0067105368599849,True
Gemma,passive_aggressive,C1,True,0.8951300465083996,0.0097881688174555,True
Qwen,patient,C1,True,-0.8551029578671514,-0.0082211010270662,True
Llama,patient,C1,True,-0.759238478394526,-0.0068180496292458,True
Gemma,patient,C1,True,-0.7739125620357926,-0.0075295376300455,True
Qwen,pedantic,C1,True,-0.33785580244683,0.0003851688721017,True
Llama,pedantic,C1,True,0.1060837660307666,-0.0025767315192678,True
Gemma,pedantic,C1,True,-0.2087408509360371,0.0020424486632803,True
Qwen,pensive,C1,True,-0.2535218073330332,-0.0015299461235759,True
Llama,pensive,C1,True,-0.1443263763085918,0.0010936138909395,True
Gemma,pensive,C1,True,-0.0137819300316802,0.0003427650762391,True
Qwen,perfectionist,C1,True,-0.5431990691348695,-0.003723238942689,True
Llama,perfectionist,C1,True,-0.4210102822063316,-0.002228457964417,True
Gemma,perfectionist,C1,True,-0.3303623721482797,-0.0018172043062143,True
Qwen,pessimistic,C1,True,0.4310299609828319,0.0029998365503828,True
Llama,pessimistic,C1,True,0.7601626457873034,0.0074123132515705,True
Gemma,pessimistic,C1,True,0.8115753202034791,0.0095566522039295,True
Qwen,petty,C1,True,0.9263965175779986,0.0104575564101372,True
Llama,petty,C1,True,0.8117291063588303,0.006106789379994,True
Gemma,petty,C1,True,0.9519287969000492,0.0097838535422079,True
Qwen,philosophical,C1,True,0.7382807272458038,0.0076747810568745,True
Llama,philosophical,C1,True,0.4479336142221972,0.0064998754162679,True
Gemma,philosophical,C1,True,0.6966183275520116,0.0070460357984335,True
Qwen,playful,C1,True,0.878597333485938,0.0079535307102901,True
Llama,playful,C1,True,0.852013869907408,0.0104948833142408,True
Gemma,playful,C1,True,0.8358996436971284,0.0080960675781332,True
Qwen,pluralist,C1,True,-0.5291938998291408,-0.0067576403617074,True
Llama,pluralist,C1,True,-0.716766475448325,-0.0012918882260509,True
Gemma,pluralist,C1,True,-0.8586485749198375,-0.0048785041665606,True
Qwen,poetic,C1,True,0.9086777828822122,0.0064472981910024,True
Llama,poetic,C1,True,0.7115428579932392,0.0143376823621174,True
Gemma,poetic,C1,True,0.8621685376840053,0.0077465095188504,True
Qwen,practical,C1,True,-0.0243687631678329,-0.0063721674015051,True
Llama,practical,C1,True,-0.3303680334057487,0.0010628610442217,True
Gemma,practical,C1,True,-0.3648555124652732,-0.0050250087475287,True
Qwen,prescriptive,C1,True,-0.4258740040235036,-0.0048592738951956,True
Llama,prescriptive,C1,True,-0.4451866209415942,-0.0006006293534318,True
Gemma,prescriptive,C1,True,-0.240458968786437,-0.0008085063352055,True
Qwen,principled,C1,True,-0.1222073598122381,0.0023711722149736,True
Llama,principled,C1,True,-0.3600277300153102,-0.0088404464178103,True
Gemma,principled,C1,True,-0.1875640085443456,0.0033922304812097,True
Qwen,proactive,C1,True,-0.4968021918191784,-0.0100399587099795,True
Llama,proactive,C1,True,-0.6707353902192074,-0.0037820618253676,True
Gemma,proactive,C1,True,-0.6068686808117886,-0.0073050134732184,True
Qwen,problem_solving,C1,True,-0.6528727785637144,-0.0092693975522352,True
Llama,problem_solving,C1,True,-0.8211589330450829,-0.0066627386608801,True
Gemma,problem_solving,C1,True,-0.8728711532340216,-0.0068914941163623,True
Qwen,progressive,C1,True,0.5337246710630023,-0.0044686840467633,True
Llama,progressive,C1,True,-0.1031590952499673,2.336586739159992e-05,True
Gemma,progressive,C1,True,0.0060209653061066,0.0035704172583494,True
Qwen,provocative,C1,True,0.9056574271098752,0.0061156865081728,True
Llama,provocative,C1,True,0.7511094915177061,0.0064487531716088,True
Gemma,provocative,C1,True,0.7134709606334567,0.0070803617521726,True
Qwen,qualitative,C1,True,0.8000721057441849,0.0068519253480338,True
Llama,qualitative,C1,True,0.3819732767043995,0.0078948011500034,True
Gemma,qualitative,C1,True,0.8420213615531376,0.0057819041858885,True
Qwen,quantitative,C1,True,-0.7173857929192681,-0.0065449993063789,True
Llama,quantitative,C1,True,-0.5578483315323048,-0.0084719467282241,True
Gemma,quantitative,C1,True,-0.7915728595974066,-0.0053582542972878,True
Qwen,radical,C1,True,0.8408381261430451,0.0061221250857629,True
Llama,radical,C1,True,0.7564503384125103,-6.931388624176308e-06,True
Gemma,radical,C1,True,0.8703475253374483,0.0108669041223663,True
Qwen,rationalist,C1,True,-0.762332168866881,-0.0058969772747272,True
Llama,rationalist,C1,True,-0.6708396671457978,-0.0108449254505876,True
Gemma,rationalist,C1,True,-0.8059517841168382,-0.0057828966164759,True
Qwen,reactive,C1,True,0.8122970774413215,0.0068454232520735,True
Llama,reactive,C1,True,0.6518575903387869,0.0051894561237016,True
Gemma,reactive,C1,True,0.6959660024215202,0.0061282461907075,True
Qwen,rebellious,C1,True,0.8926298469462322,0.0045703281572109,True
Llama,rebellious,C1,True,0.7232897083401029,0.005842869144035,True
Gemma,rebellious,C1,True,0.8215817875282483,0.0095241108358518,True
Qwen,reductionist,C1,True,-0.5440967075553733,-0.0069220117887071,True
Llama,reductionist,C1,True,-0.4039486346444627,-0.0046654895936659,True
Gemma,reductionist,C1,True,-0.6209616792229381,-0.00342883758695,True
Qwen,regulatory,C1,True,-0.8589765295958891,-0.0046950591586695,True
Llama,regulatory,C1,True,-0.5934827663914866,-0.0131122480911772,True
Gemma,regulatory,C1,True,-0.8168158868377958,-0.0025570068579003,True
Qwen,relativist,C1,True,0.806074407458677,0.0105640154197386,True
Llama,relativist,C1,True,0.7494105769546648,0.0038271164892622,True
Gemma,relativist,C1,True,0.9332536450793152,0.0065901647958014,True
Qwen,reserved,C1,True,-0.8339801232588889,-0.0056358405627802,True
Llama,reserved,C1,True,-0.7465252493049175,-0.0099087481449788,True
Gemma,reserved,C1,True,-0.7941914915566539,-0.0046862711460947,True
Qwen,resilient,C1,True,-0.8818385528166786,-0.0065936809681689,True
Llama,resilient,C1,True,-0.705871068368698,-0.0088228826864858,True
Gemma,resilient,C1,True,-0.8466028249573236,-0.0077459908597854,True
Qwen,reverent,C1,True,-0.1840583806641699,0.0005621376370202,True
Llama,reverent,C1,True,-0.0524969163597442,0.0025092342631159,True
Gemma,reverent,C1,True,0.0712319604204628,-0.0007739131467799,True
Qwen,rhetorical,C1,True,0.944796198164983,0.0074341978788784,True
Llama,rhetorical,C1,True,0.7049913773754145,0.0109715451761404,True
Gemma,rhetorical,C1,True,0.8746142464590162,0.0060362214408336,True
Qwen,risk_taking,C1,True,0.9405436226698058,0.0061976259248836,True
Llama,risk_taking,C1,True,0.8253827657773123,0.0116058229875095,True
Gemma,risk_taking,C1,True,0.929465073292556,0.0058337658193015,True
Qwen,ritualistic,C1,True,-0.336773343035851,0.0003430940548123,True
Llama,ritualistic,C1,True,-0.1394284622346466,-0.000145153567636,True
Gemma,ritualistic,C1,True,0.0654275599754656,0.0020077892666533,True
Qwen,romantic,C1,True,0.87863350449282,0.0069554927326059,True
Llama,romantic,C1,True,0.802514214247253,0.0138545439190976,True
Gemma,romantic,C1,True,0.8728702702796087,0.0074764786938428,True
Qwen,sarcastic,C1,True,0.9147857529683112,0.0099052369546938,True
Llama,sarcastic,C1,True,0.8642266093280832,0.005328698238668,True
Gemma,sarcastic,C1,True,0.9168949855201656,0.0110959698203205,True
Qwen,sardonic,C1,True,0.8768980911948705,0.0097888697924016,True
Llama,sardonic,C1,True,0.8473628502783127,0.0054568817338654,True
Gemma,sardonic,C1,True,0.91401292352696,0.0115019105436556,True
Qwen,sassy,C1,True,0.794013193119369,0.0063585779752595,True
Llama,sassy,C1,True,0.6947539876521177,0.0038144777206206,True
Gemma,sassy,C1,True,0.6979098897373484,0.0072979740104772,True
Qwen,savage,C1,True,0.8510908598332823,0.0068096491946257,True
Llama,savage,C1,True,0.7626369409297863,0.0064190764954696,True
Gemma,savage,C1,True,0.8384188221603431,0.0076864369772095,True
Qwen,secular,C1,True,-0.7421379018822036,-0.0072465745021389,True
Llama,secular,C1,True,-0.6339316242517967,-0.0068645113297189,True
Gemma,secular,C1,True,-0.6473574401984874,-0.010418439415916,True
Qwen,serene,C1,True,-0.4084588728828797,-0.0021330712540325,True
Llama,serene,C1,True,-0.1578700835424897,0.0016185875156827,True
Gemma,serene,C1,True,-0.2789898629756951,-0.0009807904036948,True
Qwen,serious,C1,True,-0.6959827703114623,-0.0055345052444032,True
Llama,serious,C1,True,-0.5020601393526006,-0.0035244032251205,True
Gemma,serious,C1,True,-0.4631212290030651,-0.0039745500451492,True
Qwen,skeptical,C1,True,-0.0418820070005469,-0.0022869838136308,True
Llama,skeptical,C1,True,-0.2736468035048424,-0.0030410659045504,True
Gemma,skeptical,C1,True,-0.5751294082444546,-0.0033128804874336,True
Qwen,socratic,C1,True,0.6379840685654343,0.0037349785718367,True
Llama,socratic,C1,True,0.7284059700618957,0.0007019811357014,True
Gemma,socratic,C1,True,-0.0075469831228309,0.006173868580984,True
Qwen,solemn,C1,True,-0.593884441204499,-0.0056002406941272,True
Llama,solemn,C1,True,-0.4019271683356142,-0.0013744978285521,True
Gemma,solemn,C1,True,-0.3298811996580095,-0.0034675309718819,True
Qwen,specialized,C1,True,-0.2722672685901528,-0.0024309209257922,True
Llama,specialized,C1,True,-0.1471040910121971,-0.0006108276653849,True
Gemma,specialized,C1,True,-0.1374022372775356,-0.0013953610922741,True
Qwen,speculative,C1,True,0.9032463817452948,0.0059283426771079,True
Llama,speculative,C1,True,0.4414113728862145,0.0100869574826077,True
Gemma,speculative,C1,True,0.8284405265858777,0.0029120895965331,True
Qwen,spiritual,C1,True,0.7594204151319037,0.0056643674437653,True
Llama,spiritual,C1,True,0.6077183460771186,0.009729679451444,True
Gemma,spiritual,C1,True,0.7596722648625835,0.0089618413818929,True
Qwen,spontaneous,C1,True,0.9635520390198592,0.0083928938941623,True
Llama,spontaneous,C1,True,0.953107994447088,0.0145541689771473,True
Gemma,spontaneous,C1,True,0.9444160608275473,0.0067884652632153,True
Qwen,stoic,C1,True,-0.682065277490793,-0.0039056628406668,True
Llama,stoic,C1,True,-0.4339186229109412,-0.004154798528865,True
Gemma,stoic,C1,True,-0.4964321055342952,-0.0010933138776315,True
Qwen,strategic,C1,True,-0.718711823720986,-0.0088824925978206,True
Llama,strategic,C1,True,-0.6193135284375333,-0.0030551067418945,True
Gemma,strategic,C1,True,-0.7350105864435604,-0.0068652352015385,True
Qwen,stream_of_consciousness,C1,True,0.8793415112485051,0.0073528454708405,True
Llama,stream_of_consciousness,C1,True,0.8068589256433656,0.0102897190229169,True
Gemma,stream_of_consciousness,C1,True,0.8854327096596661,0.0042674601509211,True
Qwen,structuralist,C1,True,-0.724244184777828,-0.0057072624937566,True
Llama,structuralist,C1,True,-0.6206217627389251,-0.006104319877636,True
Gemma,structuralist,C1,True,-0.8019056011598678,-0.0061926920632869,True
Qwen,submissive,C1,True,0.2219616810675939,0.0047732997926787,True
Llama,submissive,C1,True,0.6578770201594867,0.0017823522429046,True
Gemma,submissive,C1,True,0.12259761918878,0.00420058562108,True
Qwen,subversive,C1,True,0.9598247038117088,0.0072891960905254,True
Llama,subversive,C1,True,0.8961844489373741,0.008479524640002,True
Gemma,subversive,C1,True,0.9602553384796776,0.0095295009358855,True
Qwen,supportive,C1,True,-0.5921427049425819,-0.0091175294402714,True
Llama,supportive,C1,True,-0.6957736591357432,-0.0049991486015938,True
Gemma,supportive,C1,True,-0.7857370280553886,-0.0078124069849569,True
Qwen,sycophantic,C1,True,0.8164115214370383,0.0091220577104719,True
Llama,sycophantic,C1,True,0.8404014794091966,0.0042072555656322,True
Gemma,sycophantic,C1,True,0.7551972598029194,0.0078587660658574,True
