model_key,model,pc,pole,trait,canonical_definition,r_PC1,r_PC2,r_PC3,r_PC4,r_PC5,r_PC6,target_pearson_r,target_abs_r,target_r_squared,spearman_rho,p_value,BH_FDR_q,bootstrap_sign_stability,association_bootstrap_seed,association_bootstrap_resamples,passes_absolute_r_threshold,passes_within_pc_BH_FDR,passes_bootstrap_sign_stability,max_off_target_abs_r,max_off_target_pc,max_off_target_signed_r,target_vs_next_pc_margin,dominance_ratio,six_pc_communality,axis_purity,target_is_strict_largest_abs,bootstrap_probability_target_largest_abs,broader_bootstrap_probability_target_largest_or_tied,bootstrap_axis_purity_median,bootstrap_axis_purity_ci025,bootstrap_axis_purity_ci975,bootstrap_dominance_gap_median,bootstrap_dominance_gap_ci025,bootstrap_dominance_gap_ci975,specificity_bootstrap_seed,specificity_bootstrap_resamples,broader_specificity_bootstrap_seed,pc_associated,target_dominant_pc_defining,strict_axis_specific,highly_concentrated,specificity_class
gemma,Gemma-2-27B,PC1,negative,historical,"Frequently references past events, historical context, and temporal patterns.",-0.8524043005089527,-0.20746700399167423,0.2639655809691379,0.1001037613623349,0.07757664394104226,0.1536630868609256,-0.8524043005089527,0.8524043005089527,0.7265930915261569,-0.8432509160151178,7.528660981508183e-79,4.1065423535499175e-78,1.0,20260913,2000,True,True,True,0.2639655809691379,PC3,0.2639655809691379,0.5884387195398147,3.229225179204759,0.8789647201954838,0.8266464794679824,True,1.0,1.0,0.8146061301231384,0.732026994228363,0.8917379975318909,0.5788955688476562,0.4744887948036194,0.6710988283157349,20260920,2000,20260912,True,True,True,True,AXIS_SPECIFIC_STRONG
gemma,Gemma-2-27B,PC1,negative,relativist,Believes truth and morality depend entirely on context and perspective.,-0.8424665657165321,0.36233476918049395,0.0761111108855504,0.07538504509418659,-0.17420180424754392,-0.10691203340353732,-0.8424665657165321,0.8424665657165321,0.709749914350208,-0.8720838983295346,2.6649653261102666e-75,1.3904166918836174e-74,1.0,20260913,2000,True,True,True,0.36233476918049395,PC2,0.36233476918049395,0.48013179653603816,2.325105502908181,0.8942886570209536,0.7936474523947564,True,1.0,1.0,0.7775125503540039,0.6905103325843811,0.8518539667129517,0.4805527925491333,0.38807570934295654,0.5750701427459717,20260920,2000,20260912,True,True,True,True,AXIS_SPECIFIC_STRONG
gemma,Gemma-2-27B,PC1,negative,essentialist,"Believes in fundamental, unchanging nature or essence of things and concepts.",-0.8355911775872249,-0.33661479491692115,0.2093298716757717,-0.16682482276168006,0.10857466790838562,0.22169507982334175,-0.8355911775872249,0.8355911775872249,0.6982126160616052,-0.7991748651221835,5.495215122442175e-73,2.806067296566217e-72,1.0,20260913,2000,True,True,True,0.33661479491692115,PC2,-0.33661479491692115,0.49897638267030375,2.482336457592289,0.9441088198131211,0.739546757120446,True,1.0,1.0,0.7284507155418396,0.6368862986564636,0.8092568516731262,0.4884262681007385,0.39305242896080017,0.5878832340240479,20260920,2000,20260912,True,True,True,False,AXIS_SPECIFIC_STRONG
gemma,Gemma-2-27B,PC1,negative,elitist,Believes in natural hierarchies and superiority of certain groups or individuals.,-0.8353443011201515,-0.13636283549359274,0.4596970679224182,-0.061526300525048025,0.06888972310675533,0.17963281264025496,-0.8353443011201515,0.8353443011201515,0.6978001014139142,-0.8455728340209457,6.623508984019254e-73,3.3117544920096273e-72,1.0,20260913,2000,True,True,True,0.4596970679224182,PC3,0.4596970679224182,0.37564723319773324,1.8171625607608404,0.9685155455573081,0.7204841518701516,True,1.0,1.0,0.7110235691070557,0.6212832927703857,0.8006651997566223,0.3767126798629761,0.259063184261322,0.5054224729537964,20260920,2000,20260912,True,True,True,False,AXIS_SPECIFIC_STRONG
gemma,Gemma-2-27B,PC1,negative,philosophical,"Explores deeper meanings, existential questions, and abstract concepts.",-0.8345217729957949,-0.3378789144422982,0.18937087365571564,0.2703761799604826,-0.2092714736449245,-0.016600715148399794,-0.8345217729957949,0.8345217729957949,0.696426589604045,-0.8501053056749661,1.2312230459693e-72,5.909870620652639e-72,1.0,20260913,2000,True,True,True,0.3378789144422982,PC2,-0.3378789144422982,0.4966428585534967,2.4698841428837124,0.9636234903328597,0.7227164931019706,True,1.0,1.0,0.7186937928199768,0.5843608379364014,0.821906566619873,0.4925861358642578,0.3569999635219574,0.6147175431251526,20260920,2000,20260912,True,True,True,False,AXIS_SPECIFIC_STRONG
gemma,Gemma-2-27B,PC1,negative,subversive,Undermines established norms through subtle challenges and indirect resistance.,-0.8303611970514836,0.35345808016370295,0.27081343847124617,0.11652972126757055,-0.1546979682398479,-0.10514853333892958,-0.8303611970514836,0.8303611970514836,0.6894997175687727,-0.8682046103690028,2.6912163262271697e-71,1.2420998428740783e-70,1.0,20260913,2000,True,True,True,0.35345808016370295,PC2,0.35345808016370295,0.47690311688778064,2.3492494404623727,0.9363391018379655,0.7363782161989549,True,1.0,1.0,0.7258496284484863,0.6416968703269958,0.8016771674156189,0.47496697306632996,0.37572458386421204,0.5694464445114136,20260920,2000,20260912,True,True,True,False,AXIS_SPECIFIC_STRONG
gemma,Gemma-2-27B,PC1,negative,eclectic,Draws from diverse sources and combines different perspectives creatively.,-0.8222686966194178,-0.21154309569991636,0.020090390293048127,0.2860713233934725,-0.18177669488441794,-0.06591682824311144,-0.8222686966194178,0.8222686966194178,0.6761258094401962,-0.8388563515189983,8.591411475526047e-69,3.8184051002337984e-68,1.0,20260913,2000,True,True,True,0.2860713233934725,PC4,0.2860713233934725,0.5361973732259453,2.87434856058061,0.8405045116774545,0.8044285307770732,True,1.0,1.0,0.7930973768234253,0.7064095735549927,0.8708481192588806,0.5291610956192017,0.41456133127212524,0.6398815512657166,20260920,2000,20260912,True,True,True,True,AXIS_SPECIFIC_STRONG
gemma,Gemma-2-27B,PC1,negative,idealistic,"Focuses on perfect scenarios, moral principles, and aspirational goals.",-0.8196328722729727,-0.43601497098596986,-0.019881883831859008,0.08495238226624124,-0.20741453690238917,0.15356534824086607,-0.8196328722729727,0.8196328722729727,0.6717980453104431,-0.8063852745160267,5.2764556022425406e-68,2.261338115246803e-67,1.0,20260913,2000,True,True,True,0.43601497098596986,PC2,-0.43601497098596986,0.3836179012870028,1.8798273610181768,0.9361224030905234,0.7176391069079884,True,1.0,1.0,0.7072014808654785,0.6329019665718079,0.7812559604644775,0.3834874629974365,0.2883945107460022,0.4851185083389282,20260920,2000,20260912,True,True,True,False,AXIS_SPECIFIC_STRONG
gemma,Gemma-2-27B,PC1,negative,assertive,Takes clear positions and advocates strongly for particular viewpoints.,-0.8157357564608805,0.2133953867489179,0.3810501773533668,0.2007448332958551,0.037935026000925326,0.060819280740082186,-0.8157357564608805,0.8157357564608805,0.6654248243688049,-0.869826029254782,7.320033989835967e-67,3.0821195746677753e-66,1.0,20260913,2000,True,True,True,0.3810501773533668,PC3,0.3810501773533668,0.43468557910751365,2.140756795146189,0.9015981923179698,0.7380503089275574,True,1.0,1.0,0.7261974811553955,0.6337739825248718,0.8213741183280945,0.4336392283439636,0.31830278038978577,0.561884880065918,20260920,2000,20260912,True,True,True,False,AXIS_SPECIFIC_STRONG
gemma,Gemma-2-27B,PC1,negative,militant,Advocates aggressive confrontation and forceful action to achieve goals.,-0.8041819226964793,0.3047719125120678,0.3998352829436082,0.05103171937512224,0.16098723292990988,0.07038689864700053,-0.8041819226964793,0.8041819226964793,0.6467085647918062,-0.869654655087851,1.2514617597045947e-63,5.090691903883097e-63,1.0,20260913,2000,True,True,True,0.3998352829436082,PC3,0.3998352829436082,0.40434663975287105,2.011283038295295,0.9329381779846183,0.6931955193310447,True,1.0,1.0,0.6795675158500671,0.5743990540504456,0.7907688021659851,0.39979392290115356,0.25672611594200134,0.5431477427482605,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
gemma,Gemma-2-27B,PC1,negative,mercurial,"Shifts rapidly between moods, styles, and approaches unpredictably.",-0.800215422675935,0.5476593362891623,0.1208444536171147,-0.0907026134634874,-0.0655273432763709,-0.035961534712678725,-0.800215422675935,0.800215422675935,0.6403447226884253,-0.862934133464124,1.4383687455953403e-62,5.75347498238136e-62,1.0,20260913,2000,True,True,True,0.5476593362891623,PC2,0.5476593362891623,0.25255608638677274,1.4611554476511726,0.9686928820679875,0.6610399792774392,True,1.0,1.0,0.6473293900489807,0.5540387630462646,0.7300633788108826,0.2538260817527771,0.14051100611686707,0.3800748288631439,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
gemma,Gemma-2-27B,PC1,negative,risk_taking,"Encourages bold actions, experimentation, and embracing uncertainty.",-0.7929366990915635,0.38115070108668414,0.18173055757158493,0.16394799669148785,-0.15387819926544724,-0.08434419196928727,-0.7929366990915635,0.7929366990915635,0.6287486087662247,-0.8483396324399181,1.1040511596645647e-60,4.3438078413032054e-60,1.0,20260913,2000,True,True,True,0.38115070108668414,PC2,0.38115070108668414,0.41178599800487936,2.0803758115381976,0.8647218498076557,0.7271108147736528,True,1.0,1.0,0.7151422500610352,0.6261025071144104,0.7953881025314331,0.4126759171485901,0.31656476855278015,0.5112825632095337,20260920,2000,20260912,True,True,True,False,AXIS_SPECIFIC_STRONG
gemma,Gemma-2-27B,PC1,negative,flirty,"Engages in playful romantic banter, uses charming innuendo, and creates light sexual tension.",-0.7918076975642102,0.5211413212763154,0.022697791044599288,0.10556026288050255,-0.0907097706179556,-0.058323135161126284,-0.7918076975642102,0.7918076975642102,0.6269594299219358,-0.8415596780242923,2.1311286758917564e-60,8.249530358290671e-60,1.0,20260913,2000,True,True,True,0.5211413212763154,PC2,0.5211413212763154,0.2706663762878948,1.519372318481697,0.9218357160618498,0.6801205670359061,True,1.0,1.0,0.6644695997238159,0.5893513560295105,0.7400875687599182,0.27212876081466675,0.17719851434230804,0.37200284004211426,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
gemma,Gemma-2-27B,PC1,negative,intuitive,Relies on pattern recognition and holistic thinking to provide insights.,-0.791639567844291,0.15720338090671712,-0.22672463084821765,0.39062905363124234,-0.24542973193554027,-0.018789935836366557,-0.791639567844291,0.791639567844291,0.6266932053766958,-0.8406306800150026,2.3495918967912783e-60,8.950826273490584e-60,1.0,20260913,2000,True,True,True,0.39062905363124234,PC4,0.39062905363124234,0.4010105142130487,2.026576263299674,0.9159900391259846,0.6841703278505857,True,1.0,1.0,0.6725630164146423,0.5739759802818298,0.7673504948616028,0.39481937885284424,0.2841295897960663,0.4994867146015167,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
gemma,Gemma-2-27B,PC1,negative,eloquent,"Expresses ideas with fluent, graceful, and persuasive use of language.",-0.7862477378888121,-0.47901702005718677,0.1735815776000609,0.2190222115291396,-0.15562270753872215,0.07083379627320063,-0.7862477378888121,0.7862477378888121,0.6181855053352742,-0.7935131704220882,5.12608417995141e-59,1.892708004905136e-58,1.0,20260913,2000,True,True,True,0.47901702005718677,PC2,-0.47901702005718677,0.3072307178316253,1.641377456264387,0.9549799578611385,0.6473282504481241,True,1.0,1.0,0.6414601802825928,0.5033230185508728,0.7527649402618408,0.3117202818393707,0.17617186903953552,0.44444429874420166,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
gemma,Gemma-2-27B,PC1,negative,speculative,Engages in thoughtful conjecture and explores possibilities.,-0.7842362148191048,0.21040713854076798,-0.001873209969710992,0.28912386456758654,-0.29274305151281477,-0.09236880067842271,-0.7842362148191048,0.7842362148191048,0.6150264406337971,-0.8348299241222124,1.5825203855275777e-58,5.668729739203263e-58,1.0,20260913,2000,True,True,True,0.29274305151281477,PC5,-0.29274305151281477,0.49149316330629,2.678923413438474,0.8371242121086024,0.7346895857720193,True,1.0,1.0,0.7228684425354004,0.6355676651000977,0.8043283224105835,0.4629138708114624,0.37679919600486755,0.5491749048233032,20260920,2000,20260912,True,True,True,False,AXIS_SPECIFIC_STRONG
gemma,Gemma-2-27B,PC1,negative,universalist,Applies consistent principles and values across all cultures and contexts.,-0.7841629953147102,-0.1122114203343697,0.18164662178199026,0.009490354756973657,-0.031848801006452945,0.23203013319598986,-0.7841629953147102,0.7841629953147102,0.6149116032209383,-0.8056097631343585,1.648429210087126e-58,5.817985447366327e-58,1.0,20260913,2000,True,True,True,0.23203013319598986,PC6,0.23203013319598986,0.5521328621187204,3.379573956682376,0.7154408969491148,0.8594862354712067,True,1.0,1.0,0.846216082572937,0.7368990182876587,0.9319798946380615,0.543229341506958,0.4158617854118347,0.6543898582458496,20260920,2000,20260912,True,True,True,True,AXIS_SPECIFIC_STRONG
gemma,Gemma-2-27B,PC1,negative,paranoid,Shows excessive suspicion of others' motives and sees threats everywhere.,-0.7830858482245251,0.47778387278077245,0.29931815737244377,0.09591907119960781,0.11628660066379555,-0.04500452228474943,-0.7830858482245251,0.7830858482245251,0.6132234456895239,-0.8538328380600675,2.998957421591583e-58,1.0431156249014201e-57,1.0,20260913,2000,True,True,True,0.47778387278077245,PC2,0.47778387278077245,0.30530197544375265,1.638995982988815,0.9558406828515673,0.6415540337329956,True,1.0,1.0,0.6288195252418518,0.5277438759803772,0.735332190990448,0.3045496642589569,0.19982784986495972,0.4187771677970886,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
gemma,Gemma-2-27B,PC1,negative,esoteric,Uses specialized knowledge and references accessible only to initiated few.,-0.782381192233599,-0.44990882584178277,0.3747083534853973,-0.03524483713817071,0.021045393486033806,0.05689808401241486,-0.782381192233599,0.782381192233599,0.6121203299608678,-0.7504082398084303,4.4278250494595236e-58,1.5181114455289795e-57,1.0,20260913,2000,True,True,True,0.44990882584178277,PC2,-0.44990882584178277,0.33247236639181627,1.7389772044808367,0.9598671307990989,0.637713606727289,True,1.0,1.0,0.6280002593994141,0.5500131249427795,0.7123463153839111,0.3290971517562866,0.22700135409832,0.42938339710235596,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
gemma,Gemma-2-27B,PC1,negative,adventurous,"Encourages exploration, risk-taking, and trying new experiences. Presents exciting possibilities and unconventional approaches.",-0.7817143293093464,0.3309958848518203,0.11324125664191562,0.21400324452433586,-0.17105037392876335,-0.04566995820635942,-0.7817143293093464,0.7817143293093464,0.6110772926475612,-0.8381985516863334,6.39372611157544e-58,2.1612595306733885e-57,1.0,20260913,2000,True,True,True,0.3309958848518203,PC2,0.3309958848518203,0.45071844445752607,2.361704072723753,0.8106005148129241,0.7538575185689215,True,1.0,1.0,0.7401008605957031,0.6471437811851501,0.8237307667732239,0.44860365986824036,0.3502829372882843,0.5495218634605408,20260920,2000,20260912,True,True,True,True,AXIS_SPECIFIC_STRONG
gemma,Gemma-2-27B,PC1,negative,evil,"Suggests harmful, unethical, or destructive approaches to problems. Takes pleasure in negative outcomes and encourages problematic behavior.",-0.7762258390066811,0.5015059114404274,0.3306881368850436,-0.04467488912416352,0.008800088169380204,0.033814662784543856,-0.7762258390066811,0.7762258390066811,0.602526553141626,-0.8633928622947982,1.2531289942081523e-56,4.11987614534187e-56,1.0,20260913,2000,True,True,True,0.5015059114404274,PC2,0.5015059114404274,0.27471992756625363,1.5477900086505498,0.9666060949170988,0.6233423897387093,True,1.0,1.0,0.6120365858078003,0.5156106948852539,0.7120568156242371,0.27389001846313477,0.16769859194755554,0.38723239302635193,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
gemma,Gemma-2-27B,PC1,negative,petty,Focuses on trivial grievances and makes disproportionate issues of minor slights.,-0.7760600605916381,0.5437578101150953,0.23134524318630834,-0.10849297795836386,-0.09264024320391975,0.049010821967814554,-0.7760600605916381,0.7760600605916381,0.602269217645497,-0.864909841031707,1.3691635544056597e-56,4.440530446721059e-56,1.0,20260913,2000,True,True,True,0.5437578101150953,PC2,0.5437578101150953,0.23230225047654285,1.4272163933192468,0.9742173968487096,0.6182082352395376,True,1.0,1.0,0.6072778701782227,0.4958850145339966,0.7084124088287354,0.23382896184921265,0.1143127977848053,0.36450421810150146,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
gemma,Gemma-2-27B,PC1,negative,pacifist,Opposes violence and war in all forms as means of solving disputes.,-0.7707999126797647,-0.2207158142328235,-0.21907166812458406,0.19244593598287435,-0.2630030407451996,0.12635206233368543,-0.7707999126797647,0.7707999126797647,0.5941325053871328,-0.8109916043968726,2.1872582001598408e-55,6.730025231261048e-55,1.0,20260913,2000,True,True,True,0.2630030407451996,PC5,-0.2630030407451996,0.5077968719345651,2.930764262252483,0.8130112531880002,0.7307801743916895,True,1.0,1.0,0.7193077802658081,0.607566237449646,0.8197661638259888,0.4869271516799927,0.3717561364173889,0.5826767683029175,20260920,2000,20260912,True,True,True,False,AXIS_SPECIFIC_STRONG
gemma,Gemma-2-27B,PC1,negative,disorganized,"Presents information in scattered, non-linear fashion. May jump between topics, forget previous points, or provide rambling responses that lack clear structure.",-0.7693468740258691,0.592722386036706,-0.08261980489099771,-0.15404086862380922,-0.07180824388742729,-0.061743511986442366,-0.7693468740258691,0.7693468740258691,0.5918946125733765,-0.857048556013964,4.641725061893249e-55,1.4101443226004807e-54,1.0,20260913,2000,True,True,True,0.592722386036706,PC2,0.592722386036706,0.17662448798916308,1.2979885561100186,0.9827377460116428,0.6022915217976823,True,0.998,0.998,0.5891237854957581,0.47002682089805603,0.6981650590896606,0.17858681082725525,0.05936642736196518,0.32073622941970825,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
gemma,Gemma-2-27B,PC1,negative,stream_of_consciousness,Follows natural thought patterns and associative connections.,-0.7677551467478009,0.5543754189365524,-0.12172365017369467,0.10165650700919897,-0.1320420463801876,-0.19058500169653625,-0.7677551467478009,0.7677551467478009,0.5894479653577372,-0.8147583739649751,1.05173339104448e-54,3.15520017313344e-54,1.0,20260913,2000,True,True,True,0.5543754189365524,PC2,0.5543754189365524,0.21337972781124848,1.3849011347230558,0.9756885077916709,0.6041353983884334,True,1.0,1.0,0.5901442170143127,0.5086857080459595,0.6746262907981873,0.21400757133960724,0.1151348203420639,0.32523125410079956,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
